Store Name,Planogram,Aisle,Bay,Element Name,Element Type,Brand,Facings,WKT Geometry,Z Order,Sales Last 12 Months
FreshMart Banksia Grove,Aisle 6 - Frozen Meals,Aisle 6,04,FreshMart Essentials Mac & Cheese 320g,Product,FreshMart Essentials,1,"POLYGON ((0.257 0.57, 0.407 0.57, 0.407 0.62, 0.257 0.62, 0.257 0.57))",2,3300
FreshMart Banksia Grove,Aisle 6 - Frozen Meals,Aisle 6,04,Mama Rosa Butter Chicken 350g,Product,Mama Rosa,1,"POLYGON ((0.419 0.57, 0.579 0.57, 0.579 0.62, 0.419 0.62, 0.419 0.57))",2,3000
FreshMart Banksia Grove,Aisle 6 - Frozen Meals,Aisle 6,04,Mama Rosa Dumplings 750g,Product,Mama Rosa,3,"POLYGON ((0.591 0.57, 1.221 0.57, 1.221 0.67, 0.591 0.67, 0.591 0.57))",2,12300
FreshMart Banksia Grove,Aisle 6 - Frozen Meals,Aisle 6,04,FreshMart Essentials Lasagne 400g,Product,FreshMart Essentials,1,"POLYGON ((1.233 0.57, 1.393 0.57, 1.393 0.62, 1.233 0.62, 1.233 0.57))",2,3400
FreshMart Banksia Grove,Aisle 6 - Frozen Meals,Aisle 6,04,Mama Rosa Lasagne 400g,Product,Mama Rosa,1,"POLYGON ((1.405 0.57, 1.565 0.57, 1.565 0.62, 1.405 0.62, 1.405 0.57))",2,2800
FreshMart Banksia Grove,Aisle 6 - Frozen Meals,Aisle 6,04,Shelf 2 - Bay 04,Wire Shelf,,,"POLYGON ((0 0.95, 1.6 0.95, 1.6 0.99, 0 0.99, 0 0.95))",1,
FreshMart Banksia Grove,Aisle 6 - Frozen Meals,Aisle 6,04,FreshMart Essentials Lasagne 400g,Product,FreshMart Essentials,3,"POLYGON ((0.035 0.99, 0.515 0.99, 0.515 1.04, 0.035 1.04, 0.035 0.99))",2,11200
FreshMart Banksia Grove,Aisle 6 - Frozen Meals,Aisle 6,04,Heat & Eat Butter Chicken 350g,Product,Heat & Eat,3,"POLYGON ((0.527 0.99, 1.007 0.99, 1.007 1.04, 0.527 1.04, 0.527 0.99))",2,11300
FreshMart Banksia Grove,Aisle 6 - Frozen Meals,Aisle 6,04,FreshMart Essentials Dumplings 750g,Product,FreshMart Essentials,2,"POLYGON ((1.019 0.99, 1.439 0.99, 1.439 1.09, 1.019 1.09, 1.019 0.99))",2,6200
FreshMart Banksia Grove,Aisle 6 - Frozen Meals,Aisle 6,04,Shelf 3 - Bay 04,Wire Shelf,,,"POLYGON ((0 1.37, 1.6 1.37, 1.6 1.41, 0 1.41, 0 1.37))",1,
FreshMart Banksia Grove,Aisle 6 - Frozen Meals,Aisle 6,04,Heat & Eat Lasagne 400g,Product,Heat & Eat,3,"POLYGON ((0.035 1.41, 0.515 1.41, 0.515 1.46, 0.035 1.46, 0.035 1.41))",2,7100
FreshMart Banksia Grove,Aisle 6 - Frozen Meals,Aisle 6,04,Mama Rosa Family Pie 700g,Product,Mama Rosa,2,"POLYGON ((0.527 1.41, 0.927 1.41, 0.927 1.5, 0.527 1.5, 0.527 1.41))",2,6500
FreshMart Banksia Grove,Aisle 6 - Frozen Meals,Aisle 6,04,FreshMart Essentials Lasagne 400g,Product,FreshMart Essentials,1,"POLYGON ((0.939 1.41, 1.099 1.41, 1.099 1.46, 0.939 1.46, 0.939 1.41))",2,3100
FreshMart Banksia Grove,Aisle 6 - Frozen Meals,Aisle 6,04,FreshMart Essentials Butter Chicken 350g,Product,FreshMart Essentials,2,"POLYGON ((1.111 1.41, 1.431 1.41, 1.431 1.46, 1.111 1.46, 1.111 1.41))",2,4800
FreshMart Banksia Grove,Aisle 6 - Frozen Meals,Aisle 6,04,Shelf 4 - Bay 04,Wire Shelf,,,"POLYGON ((0 1.79, 1.6 1.79, 1.6 1.83, 0 1.83, 0 1.79))",1,
FreshMart Banksia Grove,Aisle 6 - Frozen Meals,Aisle 6,04,FreshMart Essentials Dumplings 750g,Product,FreshMart Essentials,3,"POLYGON ((0.035 1.83, 0.665 1.83, 0.665 1.93, 0.035 1.93, 0.035 1.83))",2,9800
FreshMart Banksia Grove,Aisle 6 - Frozen Meals,Aisle 6,04,Heat & Eat Fried Rice 450g,Product,Heat & Eat,3,"POLYGON ((0.677 1.83, 1.187 1.83, 1.187 1.89, 0.677 1.89, 0.677 1.83))",2,9600
FreshMart Banksia Grove,Aisle 6 - Frozen Meals,Aisle 6,04,Heat & Eat Dumplings 750g,Product,Heat & Eat,1,"POLYGON ((1.199 1.83, 1.409 1.83, 1.409 1.93, 1.199 1.93, 1.199 1.83))",2,2800
FreshMart Banksia Grove,Aisle 6 - Frozen Meals,Aisle 6,05,Glass Door 05,Glass Door,,,"POLYGON ((1.62 0.05, 3.18 0.05, 3.18 2.15, 1.62 2.15, 1.62 0.05))",1,
FreshMart Banksia Grove,Aisle 6 - Frozen Meals,Aisle 6,05,Base Deck - Bay 05,Base Deck,,,"POLYGON ((1.6 0, 3.2 0, 3.2 0.15, 1.6 0.15, 1.6 0))",1,
FreshMart Banksia Grove,Aisle 6 - Frozen Meals,Aisle 6,05,Mama Rosa Mac & Cheese 320g,Product,Mama Rosa,3,"POLYGON ((1.635 0.15, 2.085 0.15, 2.085 0.2, 1.635 0.2, 1.635 0.15))",2,7200
FreshMart Banksia Grove,Aisle 6 - Frozen Meals,Aisle 6,05,FreshMart Essentials Lasagne 400g,Product,FreshMart Essentials,3,"POLYGON ((2.097 0.15, 2.577 0.15, 2.577 0.2, 2.097 0.2, 2.097 0.15))",2,11000
FreshMart Banksia Grove,Aisle 6 - Frozen Meals,Aisle 6,05,Mama Rosa Butter Chicken 350g,Product,Mama Rosa,3,"POLYGON ((2.589 0.15, 3.069 0.15, 3.069 0.2, 2.589 0.2, 2.589 0.15))",2,13000
FreshMart Banksia Grove,Aisle 6 - Frozen Meals,Aisle 6,05,Shelf 1 - Bay 05,Wire Shelf,,,"POLYGON ((1.6 0.53, 3.2 0.53, 3.2 0.57, 1.6 0.57, 1.6 0.53))",1,
FreshMart Banksia Grove,Aisle 6 - Frozen Meals,Aisle 6,05,Heat & Eat Fried Rice 450g,Product,Heat & Eat,2,"POLYGON ((1.635 0.57, 1.975 0.57, 1.975 0.63, 1.635 0.63, 1.635 0.57))",2,7200
FreshMart Banksia Grove,Aisle 6 - Frozen Meals,Aisle 6,05,FreshMart Essentials Lasagne 400g,Product,FreshMart Essentials,2,"POLYGON ((1.987 0.57, 2.307 0.57, 2.307 0.62, 1.987 0.62, 1.987 0.57))",2,6200
FreshMart Banksia Grove,Aisle 6 - Frozen Meals,Aisle 6,05,Mama Rosa Mac & Cheese 320g,Product,Mama Rosa,1,"POLYGON ((2.319 0.57, 2.469 0.57, 2.469 0.62, 2.319 0.62, 2.319 0.57))",2,3700
FreshMart Banksia Grove,Aisle 6 - Frozen Meals,Aisle 6,05,FreshMart Essentials Fried Rice 450g,Product,FreshMart Essentials,2,"POLYGON ((2.481 0.57, 2.821 0.57, 2.821 0.63, 2.481 0.63, 2.481 0.57))",2,8000
FreshMart Banksia Grove,Aisle 6 - Frozen Meals,Aisle 6,05,FreshMart Essentials Family Pie 700g,Product,FreshMart Essentials,1,"POLYGON ((2.833 0.57, 3.033 0.57, 3.033 0.66, 2.833 0.66, 2.833 0.57))",2,4000
FreshMart Banksia Grove,Aisle 6 - Frozen Meals,Aisle 6,05,Shelf 2 - Bay 05,Wire Shelf,,,"POLYGON ((1.6 0.95, 3.2 0.95, 3.2 0.99, 1.6 0.99, 1.6 0.95))",1,
FreshMart Banksia Grove,Aisle 6 - Frozen Meals,Aisle 6,05,Heat & Eat Dumplings 750g,Product,Heat & Eat,3,"POLYGON ((1.635 0.99, 2.265 0.99, 2.265 1.09, 1.635 1.09, 1.635 0.99))",2,11300
FreshMart Banksia Grove,Aisle 6 - Frozen Meals,Aisle 6,05,Mama Rosa Mac & Cheese 320g,Product,Mama Rosa,2,"POLYGON ((2.277 0.99, 2.577 0.99, 2.577 1.04, 2.277 1.04, 2.277 0.99))",2,7800
FreshMart Banksia Grove,Aisle 6 - Frozen Meals,Aisle 6,05,FreshMart Essentials Dumplings 750g,Product,FreshMart Essentials,2,"POLYGON ((2.589 0.99, 3.009 0.99, 3.009 1.09, 2.589 1.09, 2.589 0.99))",2,6700
FreshMart Banksia Grove,Aisle 6 - Frozen Meals,Aisle 6,05,Shelf 3 - Bay 05,Wire Shelf,,,"POLYGON ((1.6 1.37, 3.2 1.37, 3.2 1.41, 1.6 1.41, 1.6 1.37))",1,
FreshMart Banksia Grove,Aisle 6 - Frozen Meals,Aisle 6,05,Mama Rosa Family Pie 700g,Product,Mama Rosa,1,"POLYGON ((1.635 1.41, 1.835 1.41, 1.835 1.5, 1.635 1.5, 1.635 1.41))",2,2800
FreshMart Banksia Grove,Aisle 6 - Frozen Meals,Aisle 6,05,Heat & Eat Dumplings 750g,Product,Heat & Eat,3,"POLYGON ((1.847 1.41, 2.477 1.41, 2.477 1.51, 1.847 1.51, 1.847 1.41))",2,7800
FreshMart Banksia Grove,Aisle 6 - Frozen Meals,Aisle 6,05,Mama Rosa Dumplings 750g,Product,Mama Rosa,3,"POLYGON ((2.489 1.41, 3.119 1.41, 3.119 1.51, 2.489 1.51, 2.489 1.41))",2,8200
FreshMart Banksia Grove,Aisle 6 - Frozen Meals,Aisle 6,05,Shelf 4 - Bay 05,Wire Shelf,,,"POLYGON ((1.6 1.79, 3.2 1.79, 3.2 1.83, 1.6 1.83, 1.6 1.79))",1,
FreshMart Banksia Grove,Aisle 6 - Frozen Meals,Aisle 6,05,Mama Rosa Dumplings 750g,Product,Mama Rosa,1,"POLYGON ((1.635 1.83, 1.845 1.83, 1.845 1.93, 1.635 1.93, 1.635 1.83))",2,4100
FreshMart Banksia Grove,Aisle 6 - Frozen Meals,Aisle 6,05,Mama Rosa Butter Chicken 350g,Product,Mama Rosa,3,"POLYGON ((1.857 1.83, 2.337 1.83, 2.337 1.88, 1.857 1.88, 1.857 1.83))",2,11900
FreshMart Banksia Grove,Aisle 6 - Frozen Meals,Aisle 6,05,FreshMart Essentials Family Pie 700g,Product,FreshMart Essentials,3,"POLYGON ((2.349 1.83, 2.949 1.83, 2.949 1.92, 2.349 1.92, 2.349 1.83))",2,10400
FreshMart Banksia Grove,Aisle 6 - Frozen Meals,Aisle 6,05,FreshMart Essentials Lasagne 400g,Product,FreshMart Essentials,1,"POLYGON ((2.961 1.83, 3.121 1.83, 3.121 1.88, 2.961 1.88, 2.961 1.83))",2,3800
FreshMart Banksia Grove,Aisle 6 - Frozen Meals,Aisle 6,06,Glass Door 06,Glass Door,,,"POLYGON ((3.22 0.05, 4.78 0.05, 4.78 2.15, 3.22 2.15, 3.22 0.05))",1,
FreshMart Banksia Grove,Aisle 6 - Frozen Meals,Aisle 6,06,Base Deck - Bay 06,Base Deck,,,"POLYGON ((3.2 0, 4.8 0, 4.8 0.15, 3.2 0.15, 3.2 0))",1,
FreshMart Banksia Grove,Aisle 6 - Frozen Meals,Aisle 6,06,Heat & Eat Fried Rice 450g,Product,Heat & Eat,3,"POLYGON ((3.235 0.15, 3.745 0.15, 3.745 0.21, 3.235 0.21, 3.235 0.15))",2,8200
FreshMart Banksia Grove,Aisle 6 - Frozen Meals,Aisle 6,06,FreshMart Essentials Fried Rice 450g,Product,FreshMart Essentials,2,"POLYGON ((3.757 0.15, 4.097 0.15, 4.097 0.21, 3.757 0.21, 3.757 0.15))",2,7000
FreshMart Banksia Grove,Aisle 6 - Frozen Meals,Aisle 6,06,Mama Rosa Mac & Cheese 320g,Product,Mama Rosa,3,"POLYGON ((4.109 0.15, 4.559 0.15, 4.559 0.2, 4.109 0.2, 4.109 0.15))",2,8400
FreshMart Banksia Grove,Aisle 6 - Frozen Meals,Aisle 6,06,Heat & Eat Fried Rice 450g,Product,Heat & Eat,1,"POLYGON ((4.571 0.15, 4.741 0.15, 4.741 0.21, 4.571 0.21, 4.571 0.15))",2,2300
FreshMart Banksia Grove,Aisle 6 - Frozen Meals,Aisle 6,06,Shelf 1 - Bay 06,Wire Shelf,,,"POLYGON ((3.2 0.53, 4.8 0.53, 4.8 0.57, 3.2 0.57, 3.2 0.53))",1,
FreshMart Banksia Grove,Aisle 6 - Frozen Meals,Aisle 6,06,FreshMart Essentials Mac & Cheese 320g,Product,FreshMart Essentials,1,"POLYGON ((3.235 0.57, 3.385 0.57, 3.385 0.62, 3.235 0.62, 3.235 0.57))",2,4400
FreshMart Banksia Grove,Aisle 6 - Frozen Meals,Aisle 6,06,FreshMart Essentials Fried Rice 450g,Product,FreshMart Essentials,2,"POLYGON ((3.397 0.57, 3.737 0.57, 3.737 0.63, 3.397 0.63, 3.397 0.57))",2,6000
FreshMart Banksia Grove,Aisle 6 - Frozen Meals,Aisle 6,06,FreshMart Essentials Fried Rice 450g,Product,FreshMart Essentials,1,"POLYGON ((3.749 0.57, 3.919 0.57, 3.919 0.63, 3.749 0.63, 3.749 0.57))",2,3300
FreshMart Banksia Grove,Aisle 6 - Frozen Meals,Aisle 6,06,FreshMart Essentials Family Pie 700g,Product,FreshMart Essentials,1,"POLYGON ((3.931 0.57, 4.131 0.57, 4.131 0.66, 3.931 0.66, 3.931 0.57))",2,3800
FreshMart Banksia Grove,Aisle 6 - Frozen Meals,Aisle 6,06,Mama Rosa Dumplings 750g,Product,Mama Rosa,2,"POLYGON ((4.143 0.57, 4.563 0.57, 4.563 0.67, 4.143 0.67, 4.143 0.57))",2,8800
FreshMart Banksia Grove,Aisle 6 - Frozen Meals,Aisle 6,06,Heat & Eat Fried Rice 450g,Product,Heat & Eat,1,"POLYGON ((4.575 0.57, 4.745 0.57, 4.745 0.63, 4.575 0.63, 4.575 0.57))",2,2500
FreshMart Banksia Grove,Aisle 6 - Frozen Meals,Aisle 6,06,Shelf 2 - Bay 06,Wire Shelf,,,"POLYGON ((3.2 0.95, 4.8 0.95, 4.8 0.99, 3.2 0.99, 3.2 0.95))",1,
FreshMart Banksia Grove,Aisle 6 - Frozen Meals,Aisle 6,06,Heat & Eat Fried Rice 450g,Product,Heat & Eat,3,"POLYGON ((3.235 0.99, 3.745 0.99, 3.745 1.05, 3.235 1.05, 3.235 0.99))",2,9800
FreshMart Banksia Grove,Aisle 6 - Frozen Meals,Aisle 6,06,Mama Rosa Mac & Cheese 320g,Product,Mama Rosa,3,"POLYGON ((3.757 0.99, 4.207 0.99, 4.207 1.04, 3.757 1.04, 3.757 0.99))",2,9100
FreshMart Banksia Grove,Aisle 6 - Frozen Meals,Aisle 6,06,Heat & Eat Lasagne 400g,Product,Heat & Eat,3,"POLYGON ((4.219 0.99, 4.699 0.99, 4.699 1.04, 4.219 1.04, 4.219 0.99))",2,6700
FreshMart Banksia Grove,Aisle 6 - Frozen Meals,Aisle 6,06,Shelf 3 - Bay 06,Wire Shelf,,,"POLYGON ((3.2 1.37, 4.8 1.37, 4.8 1.41, 3.2 1.41, 3.2 1.37))",1,
FreshMart Banksia Grove,Aisle 6 - Frozen Meals,Aisle 6,06,Mama Rosa Family Pie 700g,Product,Mama Rosa,3,"POLYGON ((3.235 1.41, 3.835 1.41, 3.835 1.5, 3.235 1.5, 3.235 1.41))",2,9700
FreshMart Banksia Grove,Aisle 6 - Frozen Meals,Aisle 6,06,Mama Rosa Mac & Cheese 320g,Product,Mama Rosa,1,"POLYGON ((3.847 1.41, 3.997 1.41, 3.997 1.46, 3.847 1.46, 3.847 1.41))",2,2700
FreshMart Banksia Grove,Aisle 6 - Frozen Meals,Aisle 6,06,Mama Rosa Mac & Cheese 320g,Product,Mama Rosa,1,"POLYGON ((4.009 1.41, 4.159 1.41, 4.159 1.46, 4.009 1.46, 4.009 1.41))",2,3300
FreshMart Banksia Grove,Aisle 6 - Frozen Meals,Aisle 6,06,FreshMart Essentials Dumplings 750g,Product,FreshMart Essentials,2,"POLYGON ((4.171 1.41, 4.591 1.41, 4.591 1.51, 4.171 1.51, 4.171 1.41))",2,6100
FreshMart Banksia Grove,Aisle 6 - Frozen Meals,Aisle 6,06,FreshMart Essentials Mac & Cheese 320g,Product,FreshMart Essentials,1,"POLYGON ((4.603 1.41, 4.753 1.41, 4.753 1.46, 4.603 1.46, 4.603 1.41))",2,2400
FreshMart Banksia Grove,Aisle 6 - Frozen Meals,Aisle 6,06,Shelf 4 - Bay 06,Wire Shelf,,,"POLYGON ((3.2 1.79, 4.8 1.79, 4.8 1.83, 3.2 1.83, 3.2 1.79))",1,
FreshMart Banksia Grove,Aisle 6 - Frozen Meals,Aisle 6,06,FreshMart Essentials Fried Rice 450g,Product,FreshMart Essentials,2,"POLYGON ((3.235 1.83, 3.575 1.83, 3.575 1.89, 3.235 1.89, 3.235 1.83))",2,5300
FreshMart Banksia Grove,Aisle 6 - Frozen Meals,Aisle 6,06,Mama Rosa Family Pie 700g,Product,Mama Rosa,1,"POLYGON ((3.587 1.83, 3.787 1.83, 3.787 1.92, 3.587 1.92, 3.587 1.83))",2,3600
FreshMart Banksia Grove,Aisle 6 - Frozen Meals,Aisle 6,06,FreshMart Essentials Mac & Cheese 320g,Product,FreshMart Essentials,2,"POLYGON ((3.799 1.83, 4.099 1.83, 4.099 1.88, 3.799 1.88, 3.799 1.83))",2,5000
FreshMart Banksia Grove,Aisle 6 - Frozen Meals,Aisle 6,06,FreshMart Essentials Dumplings 750g,Product,FreshMart Essentials,3,"POLYGON ((4.111 1.83, 4.741 1.83, 4.741 1.93, 4.111 1.93, 4.111 1.83))",2,10600
FreshMart Banksia Grove,Aisle 6 - Frozen Meals,Aisle 6,07,Glass Door 07,Glass Door,,,"POLYGON ((4.82 0.05, 6.38 0.05, 6.38 2.15, 4.82 2.15, 4.82 0.05))",1,
FreshMart Banksia Grove,Aisle 6 - Frozen Meals,Aisle 6,07,Base Deck - Bay 07,Base Deck,,,"POLYGON ((4.8 0, 6.4 0, 6.4 0.15, 4.8 0.15, 4.8 0))",1,
FreshMart Banksia Grove,Aisle 6 - Frozen Meals,Aisle 6,07,FreshMart Essentials Lasagne 400g,Product,FreshMart Essentials,3,"POLYGON ((4.835 0.15, 5.315 0.15, 5.315 0.2, 4.835 0.2, 4.835 0.15))",2,8500
FreshMart Banksia Grove,Aisle 6 - Frozen Meals,Aisle 6,07,Mama Rosa Dumplings 750g,Product,Mama Rosa,2,"POLYGON ((5.327 0.15, 5.747 0.15, 5.747 0.25, 5.327 0.25, 5.327 0.15))",2,7100
FreshMart Banksia Grove,Aisle 6 - Frozen Meals,Aisle 6,07,FreshMart Essentials Butter Chicken 350g,Product,FreshMart Essentials,1,"POLYGON ((5.759 0.15, 5.919 0.15, 5.919 0.2, 5.759 0.2, 5.759 0.15))",2,4100
FreshMart Banksia Grove,Aisle 6 - Frozen Meals,Aisle 6,07,Heat & Eat Fried Rice 450g,Product,Heat & Eat,2,"POLYGON ((5.931 0.15, 6.271 0.15, 6.271 0.21, 5.931 0.21, 5.931 0.15))",2,7400
FreshMart Banksia Grove,Aisle 6 - Frozen Meals,Aisle 6,07,Shelf 1 - Bay 07,Wire Shelf,,,"POLYGON ((4.8 0.53, 6.4 0.53, 6.4 0.57, 4.8 0.57, 4.8 0.53))",1,
FreshMart Banksia Grove,Aisle 6 - Frozen Meals,Aisle 6,07,FreshMart Essentials Mac & Cheese 320g,Product,FreshMart Essentials,1,"POLYGON ((4.835 0.57, 4.985 0.57, 4.985 0.62, 4.835 0.62, 4.835 0.57))",2,2700
FreshMart Banksia Grove,Aisle 6 - Frozen Meals,Aisle 6,07,Mama Rosa Dumplings 750g,Product,Mama Rosa,2,"POLYGON ((4.997 0.57, 5.417 0.57, 5.417 0.67, 4.997 0.67, 4.997 0.57))",2,7800
FreshMart Banksia Grove,Aisle 6 - Frozen Meals,Aisle 6,07,Heat & Eat Dumplings 750g,Product,Heat & Eat,1,"POLYGON ((5.429 0.57, 5.639 0.57, 5.639 0.67, 5.429 0.67, 5.429 0.57))",2,4300
FreshMart Banksia Grove,Aisle 6 - Frozen Meals,Aisle 6,07,Heat & Eat Mac & Cheese 320g,Product,Heat & Eat,2,"POLYGON ((5.651 0.57, 5.951 0.57, 5.951 0.62, 5.651 0.62, 5.651 0.57))",2,5800
FreshMart Banksia Grove,Aisle 6 - Frozen Meals,Aisle 6,07,Mama Rosa Butter Chicken 350g,Product,Mama Rosa,1,"POLYGON ((5.963 0.57, 6.123 0.57, 6.123 0.62, 5.963 0.62, 5.963 0.57))",2,2100
FreshMart Banksia Grove,Aisle 6 - Frozen Meals,Aisle 6,07,Heat & Eat Dumplings 750g,Product,Heat & Eat,1,"POLYGON ((6.135 0.57, 6.345 0.57, 6.345 0.67, 6.135 0.67, 6.135 0.57))",2,3900
FreshMart Banksia Grove,Aisle 6 - Frozen Meals,Aisle 6,07,Shelf 2 - Bay 07,Wire Shelf,,,"POLYGON ((4.8 0.95, 6.4 0.95, 6.4 0.99, 4.8 0.99, 4.8 0.95))",1,
FreshMart Banksia Grove,Aisle 6 - Frozen Meals,Aisle 6,07,Mama Rosa Family Pie 700g,Product,Mama Rosa,2,"POLYGON ((4.835 0.99, 5.235 0.99, 5.235 1.08, 4.835 1.08, 4.835 0.99))",2,7200
FreshMart Banksia Grove,Aisle 6 - Frozen Meals,Aisle 6,07,Heat & Eat Lasagne 400g,Product,Heat & Eat,2,"POLYGON ((5.247 0.99, 5.567 0.99, 5.567 1.04, 5.247 1.04, 5.247 0.99))",2,7900
FreshMart Banksia Grove,Aisle 6 - Frozen Meals,Aisle 6,07,Heat & Eat Butter Chicken 350g,Product,Heat & Eat,2,"POLYGON ((5.579 0.99, 5.899 0.99, 5.899 1.04, 5.579 1.04, 5.579 0.99))",2,7200
FreshMart Banksia Grove,Aisle 6 - Frozen Meals,Aisle 6,07,FreshMart Essentials Lasagne 400g,Product,FreshMart Essentials,2,"POLYGON ((5.911 0.99, 6.231 0.99, 6.231 1.04, 5.911 1.04, 5.911 0.99))",2,6300
FreshMart Banksia Grove,Aisle 6 - Frozen Meals,Aisle 6,07,Shelf 3 - Bay 07,Wire Shelf,,,"POLYGON ((4.8 1.37, 6.4 1.37, 6.4 1.41, 4.8 1.41, 4.8 1.37))",1,
FreshMart Banksia Grove,Aisle 6 - Frozen Meals,Aisle 6,07,Mama Rosa Lasagne 400g,Product,Mama Rosa,1,"POLYGON ((4.835 1.41, 4.995 1.41, 4.995 1.46, 4.835 1.46, 4.835 1.41))",2,4300
FreshMart Banksia Grove,Aisle 6 - Frozen Meals,Aisle 6,07,Mama Rosa Family Pie 700g,Product,Mama Rosa,2,"POLYGON ((5.007 1.41, 5.407 1.41, 5.407 1.5, 5.007 1.5, 5.007 1.41))",2,4500
FreshMart Banksia Grove,Aisle 6 - Frozen Meals,Aisle 6,07,Mama Rosa Family Pie 700g,Product,Mama Rosa,2,"POLYGON ((5.419 1.41, 5.819 1.41, 5.819 1.5, 5.419 1.5, 5.419 1.41))",2,4600
FreshMart Banksia Grove,Aisle 6 - Frozen Meals,Aisle 6,07,FreshMart Essentials Lasagne 400g,Product,FreshMart Essentials,2,"POLYGON ((5.831 1.41, 6.151 1.41, 6.151 1.46, 5.831 1.46, 5.831 1.41))",2,6300
FreshMart Banksia Grove,Aisle 6 - Frozen Meals,Aisle 6,07,FreshMart Essentials Lasagne 400g,Product,FreshMart Essentials,1,"POLYGON ((6.163 1.41, 6.323 1.41, 6.323 1.46, 6.163 1.46, 6.163 1.41))",2,3700
FreshMart Banksia Grove,Aisle 6 - Frozen Meals,Aisle 6,07,Shelf 4 - Bay 07,Wire Shelf,,,"POLYGON ((4.8 1.79, 6.4 1.79, 6.4 1.83, 4.8 1.83, 4.8 1.79))",1,
FreshMart Banksia Grove,Aisle 6 - Frozen Meals,Aisle 6,07,FreshMart Essentials Lasagne 400g,Product,FreshMart Essentials,1,"POLYGON ((4.835 1.83, 4.995 1.83, 4.995 1.88, 4.835 1.88, 4.835 1.83))",2,3600
FreshMart Banksia Grove,Aisle 6 - Frozen Meals,Aisle 6,07,FreshMart Essentials Mac & Cheese 320g,Product,FreshMart Essentials,3,"POLYGON ((5.007 1.83, 5.457 1.83, 5.457 1.88, 5.007 1.88, 5.007 1.83))",2,6900
FreshMart Banksia Grove,Aisle 6 - Frozen Meals,Aisle 6,07,Heat & Eat Family Pie 700g,Product,Heat & Eat,3,"POLYGON ((5.469 1.83, 6.069 1.83, 6.069 1.92, 5.469 1.92, 5.469 1.83))",2,10200
FreshMart Banksia Grove,Aisle 6 - Frozen Meals,Aisle 6,07,FreshMart Essentials Family Pie 700g,Product,FreshMart Essentials,1,"POLYGON ((6.081 1.83, 6.281 1.83, 6.281 1.92, 6.081 1.92, 6.081 1.83))",2,2300
FreshMart Banksia Grove,Aisle 6 - Ice Cream,Aisle 6,08,Bay Frame 08,Rack,,,"POLYGON ((0 0, 1.6 0, 1.6 2.2, 0 2.2, 0 0))",0,
FreshMart Banksia Grove,Aisle 6 - Ice Cream,Aisle 6,09,Bay Frame 09,Rack,,,"POLYGON ((1.6 0, 3.2 0, 3.2 2.2, 1.6 2.2, 1.6 0))",0,
FreshMart Banksia Grove,Aisle 6 - Ice Cream,Aisle 6,10,Bay Frame 10,Rack,,,"POLYGON ((3.2 0, 4.8 0, 4.8 2.2, 3.2 2.2, 3.2 0))",0,
FreshMart Banksia Grove,Aisle 6 - Ice Cream,Aisle 6,,Upright 1,Rack,,,"POLYGON ((0 0, 0.025 0, 0.025 2.2, 0 2.2, 0 0))",0,
FreshMart Banksia Grove,Aisle 6 - Ice Cream,Aisle 6,,Upright 2,Rack,,,"POLYGON ((1.575 0, 1.625 0, 1.625 2.2, 1.575 2.2, 1.575 0))",0,
FreshMart Banksia Grove,Aisle 6 - Ice Cream,Aisle 6,,Upright 3,Rack,,,"POLYGON ((3.175 0, 3.225 0, 3.225 2.2, 3.175 2.2, 3.175 0))",0,
FreshMart Banksia Grove,Aisle 6 - Ice Cream,Aisle 6,,Upright 4,Rack,,,"POLYGON ((4.775 0, 4.8 0, 4.8 2.2, 4.775 2.2, 4.775 0))",0,
FreshMart Banksia Grove,Aisle 6 - Ice Cream,Aisle 6,08,Glass Door 08,Glass Door,,,"POLYGON ((0.02 0.05, 1.58 0.05, 1.58 2.15, 0.02 2.15, 0.02 0.05))",1,
FreshMart Banksia Grove,Aisle 6 - Ice Cream,Aisle 6,08,Base Deck - Bay 08,Base Deck,,,"POLYGON ((0 0, 1.6 0, 1.6 0.15, 0 0.15, 0 0))",1,
FreshMart Banksia Grove,Aisle 6 - Ice Cream,Aisle 6,08,FreshMart Essentials Mango Sorbet 500ml,Product,FreshMart Essentials,1,"POLYGON ((0.035 0.15, 0.165 0.15, 0.165 0.26, 0.035 0.26, 0.035 0.15))",2,5100
FreshMart Banksia Grove,Aisle 6 - Ice Cream,Aisle 6,08,Polar Peak Choc Sticks 4pk,Product,Polar Peak,1,"POLYGON ((0.177 0.15, 0.357 0.15, 0.357 0.27, 0.177 0.27, 0.177 0.15))",2,4700
FreshMart Banksia Grove,Aisle 6 - Ice Cream,Aisle 6,08,Gelato Lane Choc Sticks 4pk,Product,Gelato Lane,3,"POLYGON ((0.369 0.15, 0.909 0.15, 0.909 0.27, 0.369 0.27, 0.369 0.15))",2,9500
FreshMart Banksia Grove,Aisle 6 - Ice Cream,Aisle 6,08,FreshMart Essentials Mango Sorbet 500ml,Product,FreshMart Essentials,1,"POLYGON ((0.921 0.15, 1.051 0.15, 1.051 0.26, 0.921 0.26, 0.921 0.15))",2,4200
FreshMart Banksia Grove,Aisle 6 - Ice Cream,Aisle 6,08,FreshMart Essentials Vanilla Tub 2L,Product,FreshMart Essentials,1,"POLYGON ((1.063 0.15, 1.273 0.15, 1.273 0.29, 1.063 0.29, 1.063 0.15))",2,3900
